validated,venue_name,venue_type,venue_address,website,events,etc,menu_url,menu_text,venue_notes,phone,email,homemade_pierogies,take_out,alcohol,lunch,handicap,publish,id,latitude,longitude
True,"St. Richard, Richland Township",Church,"3841 Dickey Road, Gibsonia, Pennsylvania 15044, United States",,"Friday Feb 16 from 11:00 AM to 2:00 PM, Friday Feb 23 from 11:00 AM to 2:00 PM, Friday Mar 2 from 11:00 AM to 2:00 PM, Friday Mar 9 from 11:00 AM to 2:00 PM, Friday Mar 16 from 11:00 AM to 2:00 PM, Friday Mar 23 from 11:00 AM to 2:00 PM, Friday Feb 16 from 4:00 PM to 7:00 PM, Friday Mar 2 from 4:00 PM to 7:00 PM, Friday Mar 16 from 4:00 PM to 7:00 PM",,,"Lunch menu features fish sandwich with 12-ounce fish on a bun, french fries and cole slaw for $8. Advance orders taken for lunch, call 724-449-9946, or fax 724-444-6001. Dinner entrees feature baked or fried fish, or shrimp for $10, and includes fish, cole slaw, choice of one side (macaroni and cheese, haluski, french fries), roll and dessert. Also: kids' meal, $5; fish sandwich, $8; jumbo shrimp, $5. Slice of pizza also available, plus additional sides can be purchased for $2. 
",,724-449-9946,,,,,True,True,True,,40.634223,-79.966245
False,Holy Cross (Reilly Center),Church,"7100 West Ridge Road, Fairview PA",,,,,"Fried pollack, fried shrimp, or combo. Adult $10, Child $5. Includes baked potato, homemade coleslaw, roll, butter, dessert, and beverage. Mac and cheese $5. ",,814-474-2605,,,True,,,,True,256.0,42.03971,-80.245022
True,Rices Landing Volunteer Fire Department,Fire Department,"66 Bayard Ave. Rices Landing, Pa. 15357",,"Wednesday Feb 14 from 4:00 PM to 8:00 PM, Friday Feb 16 from 11:00 AM to 7:00 PM, Friday Feb 23 from 11:00 AM to 7:00 PM, Friday Mar 2 from 11:00 AM to 7:00 PM, Friday Mar 9 from 11:00 AM to 7:00 PM, Friday Mar 16 from 11:00 AM to 7:00 PM, Friday Mar 23 from 11:00 AM to 7:00 PM, Friday Mar 30 from 11:00 AM to 7:00 PM",When: Ash Wednesday 4-8; Fridays Until Easter 11-7,,"Dinners (All Come With Choice of 2 Sides and Drink)
Fish Diner $10.00
Shrimp Dinner $10.00
Clam Strip Dinner $10.00
Hand Breaded Ocean Perch Dinner $10.00
Chicken Strip Dinner $10.00
Sides
Beer Battered Fries $3.00
Cole Slaw $2.00
Mac and Cheese $3.00
Cabbage and Noodles $3.00
Pierogi $3.00
Soup of the Day $3.00
Other Items
Hot Pepper Cheese Balls $3.00
Black Angus Burger $4.00
Cheese Sticks $3.00
Desserts Available for Eat in and Takeout
Condiments-Lettuce, Tomato, Onion, Pickle, Cheese, BBQ, Red Hot, Ketchup, Marinara, Ranch
Drinks-Pepsi Diet Pepsi Mtn Dew, Dr Pepper, Coke, Diet Coke, Sprite, Water, Coffee
",social hall,724-592-5765,,,True,False,True,,True,,39.945374,-79.992234
False,Our Place Homemade,Restaurant,"105 Middle Ave., Wilmerding, PA",http://www.ourplacehomemade.comcastbiz.net/,"Friday Feb 23 from 11:00 AM to 8:00 PM, Wednesday Feb 14 from 11:00 AM to 8:00 PM, Friday Mar 9 from 11:00 AM to 8:00 PM, Friday Mar 16 from 11:00 AM to 8:00 PM, Friday Feb 16 from 11:00 AM to 8:00 PM, Friday Mar 23 from 11:00 AM to 8:00 PM, Friday Mar 30 from 11:00 AM to 8:00 PM, Friday Mar 2 from 11:00 AM to 8:00 PM",Homemade Fish Sticks!,,"Fish Sandwich , 1 lb Giant Fish Hoagie , Tuna Salad , Homemade Fish Sticks , Shrimp Basket Stuffed Shrimp , Stuffed Flounder , Crab Cakes , Fish Dinner Special Sides: Mac & Cheese , Fresh Cut Fries , Pierogies , Haluksi , New England Clam Chow",,412-646-2786,,True,,False,True,,False,164.0,40.395375,-79.803132
True,"Holy Sepulcher, Glade Mills",Church,"1304 E. Cruikshank Road Glade Mills, PA",https://www.holysepulcher.org/uploads/media/2017_Fish_Dinner_Flyer_for_Bulletin.pdf,"Friday Feb 16 from 4:30 PM to 7:00 PM, Friday Feb 23 from 4:30 PM to 7:00 PM, Friday Mar 2 from 4:30 PM to 7:00 PM, Friday Mar 9 from 4:30 PM to 7:00 PM, Friday Mar 16 from 4:30 PM to 7:00 PM, Friday Mar 23 from 4:30 PM to 7:00 PM, Friday Mar 30 from 4:30 PM to 7:00 PM",Every Friday in Lent (Feb. 16-March 30) from 4:30-7pm,https://www.holysepulcher.org/uploads/media/Fish_fry_menu.pdf,"Dinner: $10; 8.50 for seniors; $7.50 for kids
Baked or Fried Fish, Breaded Shrimp includes 2 sides, drink and dessert.
Baked or Fried Fish sandwich with chips: $7.50
Pizza: $8.00 (Plain, extra cheese, mushroom)
Sides (price to add extra beyond 2)
Fries (1.50)
Haluski (1.50)
green Beans (1.50)
Scalloped Potatoes (1.50)
Mac & Cheese (1.50)
Dessert (2.50)
Extra Fish or Shrimp (5.00)",held in the school cafeteria,724-586-7610,hsc.office@zoominternet.net,False,,,False,,True,,40.72973,-79.923069
False,"St. Rosalia Academy, Greenfield",Church,"411 Greenfield Ave. Pittsburgh, PA",http://www.strosaliaparish.org,Wednesday Feb 14 from 11:00 AM to 7:00 PM,"***ASH WEDNESDAY ONLY*** Saint Rosalia Academy along with Saint Rosalia Parish will be having a Fish Fry on Ash Wednesday, March 1, 2017, from 11:00am-7:00pm . ",,Menus are available at the entrances to the Church.,Wuerl Hall,412-521-9987,,,True,False,True,True,False,45.0,40.42573,-79.943023
True,Corpus Christi,Church,"803 Market St, McKeesport", www.corpuschristimckeesport.com,"Friday Feb 23 from 10:00 AM to 7:00 PM, Friday Mar 2 from 10:00 AM to 7:00 PM, Friday Mar 9 from 10:00 AM to 7:00 PM, Friday Mar 16 from 10:00 AM to 7:00 PM, Friday Mar 23 from 10:00 AM to 7:00 PM","Takeout available; call 412-672-6004 or fax 412-872-5097. Last phone/fax order taken at 5 p.m., last delivery at 6 p.m. Ten percent of the net profits go to the Greater Pittsburgh Community Food Bank. ",,"hand-breaded fried fish sandwich, large $7, small $5; fried butterfly shrimp (six pieces), $6; baked fish, $6; tuna salad croissant, $4; toasted cheese sandwich, $3; tuna melt sandwich, $5. Sides include: homemade potato pierogies with butter and onions, tomato soup, potato pancakes, cabbage with homemade noodles, baked macaroni and cheese, french fries, hush puppies, stewed tomatoes, cole slaw, applesauce, pickle. Soup of the week menu: Feb. 16 and March 9, broccoli cheese; Feb. 23, vegetable; March 2 and 23, New England clam chowder; March 16, lobster bisque. Sale also features thin crepes filled with sweet cream filling, two for $3. Beverages are $1. ",,412-672-6004,,True,True,False,True,True,True,,40.347688,-79.865687
False,Monongahela Elks Lodge,Community Organization,"444 Jackson St, Monongahela, PA 15063",,,,,,,xxx-xxx-xxxx,,,,,,,False,124.0,40.199815,-79.927167
True,St. Margaret of Scotland School,Church,"310 Mansfield Avenue, Pittsburgh, Pennsylvania 15220, United States",http://www.stmargschool.com/,"Friday Feb 16 from 4:00 PM to 7:00 PM, Friday Feb 23 from 4:00 PM to 7:00 PM, Friday Mar 2 from 4:00 PM to 7:00 PM, Friday Mar 9 from 4:00 PM to 7:00 PM, Friday Mar 16 from 4:00 PM to 7:00 PM, Friday Mar 23 from 4:00 PM to 7:00 PM","Fridays of Lent, except Good Friday, 4-7 p.m.",,"Sandwiches (no sides): fried or baked fish, crab cake $7. Fish on a dish (no sides): fried or baked fish $6. Dinners (pick Two sides): Two Crab Cake $7; Fried or Baked fish $8; Shrimp in a Basket $7; Fried Fish Sandwich $8; Baked Fish Sandwich $8. (Dinners include your choice of two: Fries, Baked Potato, Cole Slaw or Vegetable. Family special includes four fish sandwiches, french fries and Cole Slaw for $30. A la carte menu: Two Crab Cakes $4; Shrimp in a basket $5; hand-cut french fries $4; baked potato $3; macaroni and cheese $4; pizza $4; haluski $4;  3 pierogies $4; Cole Slaw $1; vegetable $2; Two Dinner Rolls $1. ",school cafeteria,412-922-7279,,,True,,False,,True,,40.422391,-80.04744
False,South Brownsville VFC,Fire Department,"530 water street, Brownsville, PA",,,,,,,xxx-xxx-xxxx,,,,,,,False,125.0,40.020716,-79.894309
True,Church of St Anne Fish Fry,Church,"4040 Willow Ave, Castle Shannon",www.stanneparish.com,"Wednesday Feb 14 from 4:00 PM to 7:00 PM, Friday Feb 16 from 4:00 PM to 7:00 PM, Friday Feb 23 from 4:00 PM to 7:00 PM, Friday Mar 2 from 4:00 PM to 7:00 PM, Friday Mar 9 from 4:00 PM to 7:00 PM, Friday Mar 16 from 4:00 PM to 7:00 PM, Friday Mar 23 from 4:00 PM to 7:00 PM","For takeout, call 412-561-0100 from 3:30-6:30 p.m., for orders picked up from 4-6 p.m. For information, call 412-531-5964, or visit www.stanneparish.com. Sponsored by parish's fair committee to benefit school./",,Menu includes: baked or fried fish dinners; fried seafood platter; shrimp dinners; baked fish Florentine; crab cake dinners; jumbo fish sandwiches; cole slaw; french fries; onion rings; baked potatoes; homemade pierogies; macaroni and cheese; haluski; pizza.,"Location is a school, fish fry in the gym",412-561-0100,,True,True,,False,True,True,,40.361295,-80.029514
True,"St. Thomas More, Bethel Park",Church,"126 Fort Couch Road, Bethel Park, PA",www.stmpgh.org/morefish,"Friday Feb 16 from 4:30 PM to 7:00 PM, Friday Feb 23 from 4:30 PM to 7:00 PM, Friday Mar 2 from 4:30 PM to 7:00 PM, Friday Mar 9 from 4:30 PM to 7:00 PM, Friday Mar 16 from 4:30 PM to 7:00 PM, Friday Mar 23 from 4:30 PM to 7:00 PM, Friday Feb 16 from 11:00 AM to 1:00 PM, Friday Feb 23 from 11:00 AM to 1:00 PM, Friday Mar 2 from 11:00 AM to 1:00 PM, Friday Mar 9 from 11:00 AM to 1:00 PM, Friday Mar 16 from 11:00 AM to 1:00 PM, Friday Mar 23 from 11:00 AM to 1:00 PM","Fridays of Lent, except Good Friday, 4:30-7:30 p.m., Family Life Center, 126 Fort Couch Road. Online orders offered. Credit cards accepted (no American Express). ATM available on-site. Gluten-free options available. //Featuring homemade pasta sauces by Lucia Facco/February 16 - Shrimp Sauce/February 23 - Three Pepper Sauce/March 3 - Smoked Salmon Sauce/March 9 - Shrimp Sauce/March 16 - Three Pepper Sauce/March 23 - Smoked Salmon Sauce",,"Lunch Meal is Hand-breaded 8oz cod filet fried to a golden brown served with Breadworks hoagie roll, coleslaw, and bag of chips.$8.00
Dinner options include: 
1. Hand-breaded Fried Fish Dinner with French fries or pasta marinara
2. Hand-breaded Fried Fish Sandwich with French fries or pasta marinara
3. Baked Fish Dinner with French fries or pasta marinara
4. Pasta with Marinara
5. Pasta with Featured Sauce

$10.00 for adults, $5.00 for children

Pizza (regular or white) - $2 per slice, $10 whole pizza
French fries - $3
Macaroni and cheese - $4
Soup du jour - $4
Fish Sandwich - $8",,412-833-0031,,False,True,True,True,True,True,,40.342445,-80.052163
True,Holy Trinity National Catholic Church,Church,"605 Hewitt Ave. Washington, PA 15301",http://holytrinitywashingtonpa.org/,"Friday Feb 16 from 11:00 AM to 7:00 PM, Friday Feb 23 from 11:00 AM to 7:00 PM, Friday Mar 2 from 11:00 AM to 7:00 PM, Friday Mar 9 from 11:00 AM to 7:00 PM, Friday Mar 16 from 11:00 AM to 7:00 PM, Friday Mar 23 from 11:00 AM to 7:00 PM",every Friday throughout Lent; no fish fry on Good Friday/Times: 11 a.m. to 7 p.m. /(724) 225-3401 for delivery only,,"FISH SANDWICH $6.50
PIEROGI (each) $1.00
CABBAGE & NOODLES $2.50
CLAM CHOWDER $3.00
COLE SLAW $1.50
FRENCH FRIES $2.50
MACARONI & CHEESE $2.50
POTATO PANCAKES (3) $2.50
DRINKS $1.00
DESSERT Cake, Pie $2.00
COFFEE/ HOT TEA $1.00
",Parish social hall,,,True,True,False,True,,True,,40.174551,-80.248628
True,Coleman's Fish Market,Market,"2226 Market St, Wheeling, WV 26003",https://www.facebook.com/Colemans-Fish-Market-369493546495465/,,Hours 9-5:30,,,,(304) 232-8510,,,True,,True,,True,,40.059102,-80.724067
True,Nox's Tavern and Grill,Restaurant,"720 Blaw Ave Pittsburgh, Pennsylvania",,"Wednesday Feb 14 from 11:00 AM to 11:00 PM, Friday Feb 16 from 11:00 AM to 11:00 PM, Friday Feb 23 from 11:00 AM to 11:00 PM, Friday Mar 2 from 11:00 AM to 11:00 PM, Friday Mar 9 from 11:00 AM to 11:00 PM, Friday Mar 16 from 11:00 AM to 11:00 PM, Friday Mar 23 from 11:00 AM to 11:00 PM, Friday Mar 30 from 11:00 AM to 11:00 PM",11 a.m. - 11 p.m. daily. Lenten menu starts Feb. 14,https://www.facebook.com/593528547391999/photos/a.605167292894791.1073741827.593528547391999/1569471459797698/?type=3&theater,,,(412) 794-8233,,True,True,True,True,True,True,,40.492498,-79.862612
True,St. Monica,Church,"116 Thorndale Drive, Beaver Falls, Pennsylvania 15010, United States",http://www.saintmonica.us/,,4-7pm,http://www.saintmonica.us/events/fish-fry-7/,,,,,,,,False,,True,,40.765526,-80.356114
True,Harrison City VFD,Fire Department,"1010 Mill St, Harrison City, PA 15636",http://www.hcvfd.org/,"Friday Mar 2 from 4:00 PM to 8:00 PM, Friday Mar 9 from 4:00 PM to 8:00 PM, Friday Mar 16 from 4:00 PM to 8:00 PM, Friday Mar 23 from 4:00 PM to 8:00 PM, Friday Mar 30 from 4:00 PM to 8:00 PM",,http://www.hcvfd.org/apps/public/news/newsView.cfm?News_ID=145,,,,,,,,False,,True,,40.353405,-79.650425
False,Marianna VFC,Fire Department,"85 Broad Street, Marianna, PA",,"Friday Mar 23 from 11:00 AM to 7:00 PM, Friday Mar 30 from 11:00 AM to 7:00 PM, Friday Mar 9 from 11:00 AM to 7:00 PM, Friday Mar 2 from 11:00 AM to 7:00 PM, Friday Mar 16 from 11:00 AM to 7:00 PM",No fish fry March 10th,https://www.facebook.com/pages/Mananna-Volunteer-Fire-Department/155045657864372,,,724-267-3112,,,True,,True,,False,138.0,40.022791,-80.085837
True,St. Iranaeus,Church,"387 Maryland Avenue, Oakmont, Pennsylvania 15139, United States",,"Friday Feb 16 from 11:00 AM to 1:00 PM, Friday Feb 16 from 4:00 PM to 7:00 PM, Friday Feb 23 from 11:00 AM to 1:00 PM, Friday Feb 23 from 4:00 PM to 7:00 PM, Friday Mar 2 from 11:00 AM to 1:00 PM, Friday Mar 2 from 4:00 PM to 7:00 PM, Friday Mar 9 from 11:00 AM to 1:00 PM, Friday Mar 9 from 4:00 PM to 7:00 PM, Friday Mar 16 from 11:00 AM to 1:00 PM, Friday Mar 16 from 4:00 PM to 7:00 PM, Friday Mar 23 from 11:00 AM to 1:00 PM, Friday Mar 23 from 4:00 PM to 7:00 PM",,,"Dinner menu: gluten-free baked fish; beer-battered fish; fried shrimp; tuna salad on croissant. ""Famous"" salad bar is included with all dinners, plus a choice of one side. Sides: macaroni and cheese; homemade haluski; baked potato; pierogies. Beverages are free for all dine-in dinners. Also featuring selection of homemade desserts. Dinners are $9.50. ",Blough Hall,412-828-9846,,False,True,False,True,True,True,,40.519276,-79.841161
True,Fire Department of North Versailles at the South Wilmerding Social Club,Fire Department,"830 Sylvan Ave., North Versailles, PA",,"Wednesday Feb 14 from 10:30 AM to 8:00 PM, Friday Feb 16 from 10:30 AM to 8:00 PM, Friday Feb 23 from 10:30 AM to 8:00 PM, Friday Mar 2 from 10:30 AM to 8:00 PM, Friday Mar 9 from 10:30 AM to 8:00 PM, Friday Mar 16 from 10:30 AM to 8:00 PM, Friday Mar 23 from 10:30 AM to 8:00 PM, Friday Mar 30 from 10:30 AM to 8:00 PM",,http://fdnv.org/custom.html?id=19433,,SWSC building.  Enter through double doors on Sylvan Avenue.,412-829-7422,,,True,True,True,,True,,40.389236,-79.795318
False,Our Lady of the Lake,Church,"128 Sunset Drive, Edinboro PA",,"Friday Mar 16 from 5:00 PM to 7:00 PM, Friday Mar 23 from 5:00 PM to 7:00 PM","March 3, 17, 24, 31, and April 7",,"baked or fried fish. adult $10, child donation $5. includes baked potato or mac and cheese, coleslaw, green beans, bread, refreshments, and dessert. Tickets and takeout at the door.",,xxx-xxx-xxxx,,,,,,,False,266.0,41.874356,-80.136584
True,Keith Heinritz Katering,Restaurant,"209 Brinton Ave, Trafford, PA",https://www.facebook.com/keithskatering/,"Friday Feb 16 from 10:30 AM to 9:00 PM, Friday Feb 23 from 10:30 AM to 9:00 PM, Friday Mar 2 from 10:30 AM to 9:00 PM, Friday Mar 9 from 10:30 AM to 9:00 PM, Friday Mar 16 from 10:30 AM to 9:00 PM, Friday Mar 23 from 10:30 AM to 9:00 PM, Friday Mar 30 from 10:30 AM to 9:00 PM",10:30am-9pm,,,,412-373-6788,,,True,,True,,True,,40.382784,-79.762428
False,Spitfirez,Restaurant,"316 Airbrake Avenue, Wilmerding, PA",http://www.spitfirez.com/,,Starts March 1st as part of the regular menu,,1/2 pound Haddock sandwich and platter with fryz and slaw.,,412-824-3922,,,,False,True,,False,80.0,40.39542,-79.806066
True,Holy Angels (Hays),Church,"408 Baldwin Road Pittsburgh, Pa. 15207",,"Friday Mar 16 from 11:00 AM to 6:30 PM, Friday Mar 23 from 11:00 AM to 6:30 PM, Friday Mar 30 from 11:00 AM to 6:30 PM, Wednesday Feb 14 from 11:00 AM to 6:30 PM, Friday Feb 16 from 11:00 AM to 6:30 PM, Friday Feb 23 from 11:00 AM to 6:30 PM, Friday Mar 2 from 11:00 AM to 6:30 PM, Friday Mar 9 from 11:00 AM to 6:30 PM",,,"Dinners: fried fish sandwich, $10, includes french fries and cole slaw; baked fish dinner, $10, includes baked potato, cole slaw and roll. Side-dish menu: macaroni and cheese; baked potato; french fries; bun (sandwich); cole slaw. Also featuring cheese pizza, $8 for whole, $1 per slice. Soup menu featuring New England clam chowder and Maryland crab for $3 each. Also, a la carte menu, beverages and dessert.",,412-461-9503,,,True,False,True,True,True,,40.387258,-79.93301
False,Bioni-Yeckel VFW Post 8308,Veterans,"446 Georgetown Rd. Lawrence, Pa. 15055",,,,,,,xxx-xxx-xxxx,,,,,,,False,1.0,40.305571,-80.126931
False,OTB Bicycle Cafe,Restaurant,"2518 East Carson St, Pittsburgh, PA 15203",http://www.otbbicyclecafe.com/,,,,"We will be featuring a Colossal Fish sandwich with lettuce and tomato, Guinness Fish tacos with lime slaw, avocado, and pico de gallo, and last but not least, our OTB Shrimp Po Boy!!",,xxx-xxx-xxxx,,False,True,True,True,False,False,295.0,40.427401,-79.969068
False,Arnold Volunteer Fire Company,Fire Department,"601 Drey St., Arnold, PA",,,Call for details,,,In the Public Safety Building,724-335-8130,,,,,,,False,87.0,40.580214,-79.767803
True,Harris Grill,Restaurant,"5747 Ellsworth, Pittsburgh, PA",http://harrisgrill.com/,,"Begins Ash Wednesday February 14.  Offered every day through Good Friday./11:30 AM - 10 PM /Monongahela Mullet Fish Sandwich Served with Fries or Coleslaw  $10.88; we also serve pierogies (which aren't made in house, but are the same that are available at S & D Polish Deli).",,,,(412) 362-5273 ,,True,True,True,True,,True,,40.455965,-79.931308
False,Daisytown Community Center,Community Organization,"3 Main St, Daisytown, Pennsylvania 15427",https://www.facebook.com/events/223183358152585/,"Friday Mar 23 from 11:00 AM to 6:00 PM, Friday Mar 30 from 11:00 AM to 6:00 PM, Friday Mar 2 from 11:00 AM to 6:00 PM, Friday Mar 16 from 11:00 AM to 6:00 PM, Friday Mar 9 from 11:00 AM to 6:00 PM",Every Friday from 11am to 6pm starting March 17th to April 14th. ,,"10 Fish Dinner- Includes 3 pieces of whiting fish, fries, coleslaw and dessert. 5 Sandwich with 2 pieces of fish, no sides. Drinks available for purchase. Dine in or take out",,Sonya Miller 724-518-0596 or Darra Owens 724-740-9055,,,True,,True,,False,263.0,40.055582,-79.937363
True,New Alexandria Volunteer Fire Department,Fire Department,"8370 State Route 22, New Alexandria, Pennsylvania 15670, United States",www.Facebook.com/NAVFD77,"Friday Feb 16 from 4:00 PM to 7:00 PM, Friday Feb 23 from 4:00 PM to 7:00 PM, Friday Mar 2 from 4:00 PM to 7:00 PM, Friday Mar 9 from 4:00 PM to 7:00 PM, Friday Mar 16 from 4:00 PM to 7:00 PM, Friday Mar 23 from 4:00 PM to 7:00 PM, Friday Mar 30 from 4:00 PM to 7:00 PM",When: Every Friday throughout Lent including Good Friday/Times: 4pm - 7pm,,"Dinners $9.00
Choose: Fried Fish, Baked Fish, Popcorn Shrimp or Chicken Tenders
Includes: 1 hot side, applesauce or coleslaw, drink, dessert
Fish Sandwich (Fried or Bake) $6.00
Popcorn Shrimp $6.00
Chicken Tenders $6.00
Hot Sides $3.00
Fries, Mac&Cheese, Pierogi Casserole or Haluski
Applesauce $1.00
Coleslaw $1.00
Dessert $1.00
Coffee/ Lemonade $1.00
",New Alexandria Fireman's Club,(724) 668-9911,fundraising@navfd77.com,False,True,True,False,True,True,,40.401498,-79.415829
False,Palazzo 1837 Ristorante,Restaurant,"1445 Washington Road, Washington, PA 15301",http://www.palazzo1837.com/,,,,,,724-223-1837,,,True,True,True,,False,230.0,40.499601,-79.626231
True,Clairton VFD (takeout only),Unsure / N/A,"307 Division Avenue, Clairton, Pennsylvania 15025, United States",,"Wednesday Feb 14 from 11:00 AM to 8:00 PM, Friday Feb 16 from 11:00 AM to 8:00 PM, Friday Feb 23 from 11:00 AM to 8:00 PM, Friday Mar 2 from 11:00 AM to 8:00 PM, Friday Mar 9 from 11:00 AM to 8:00 PM, Friday Mar 16 from 11:00 AM to 8:00 PM, Friday Mar 23 from 11:00 AM to 8:00 PM, Friday Mar 30 from 11:00 AM to 8:00 PM","Non-club members welcome for takeout only. Free local delivery (2 miles), $15 minimum.",https://www.facebook.com/248107768675101/photos/rpp.248107768675101/1066234680195735/?type=3&theater,,,412-233-7302,,,True,,True,,True,,40.30501,-79.888269
True,"St. Katharine Drexel, Bentleyville",Church,"Drexel Hall (Former K of C hall), 208 Abromaitis Street, Bentleyville, Pennsylvania 15314, United States",http://www.skdparish.com/,"Wednesday Feb 14 from 10:00 AM to 1:30 PM, Wednesday Feb 14 from 4:00 PM to 7:00 PM, Friday Feb 16 from 10:00 AM to 1:30 PM, Friday Feb 16 from 4:00 PM to 7:00 PM, Friday Feb 23 from 10:00 AM to 1:30 PM, Friday Feb 23 from 4:00 PM to 7:00 PM, Friday Mar 2 from 10:00 AM to 1:30 PM, Friday Mar 2 from 4:00 PM to 7:00 PM, Friday Mar 9 from 10:00 AM to 1:30 PM, Friday Mar 9 from 4:00 PM to 7:00 PM, Friday Mar 16 from 10:00 AM to 1:30 PM, Friday Mar 16 from 4:00 PM to 7:00 PM, Friday Mar 23 from 10:00 AM to 1:30 PM, Friday Mar 23 from 4:00 PM to 7:00 PM, Friday Mar 30 from 10:00 AM to 1:30 PM, Friday Mar 30 from 4:00 PM to 7:00 PM",,,"beer-battered sandwich only, $8; beer-battered cod dinner with two sides, $10; large shrimp dinner with two sides, $10; baked cod fillet dinner with two sides, $10; crab cake dinner with two sides, $8; potato/cheese pierogies (three) dinner with two sides, $8; homemade macaroni and cheese dinner with two sides, $6. A la carte menu: french fries, $2.75; french fries with cheese, $3; homemade macaroni and cheese, $2.50; homemade cole slaw, $2; green beans, $1.50; applesauce, $1.50. Takeout available; call 724-209-1370, ext. 424.","Drexel Hall (former K of C hall), 208 Abromaitis St.","724-209-1370, ext. 424",,,True,,True,True,True,,40.112986,-80.01342
